,Body_Name,Service_Area,Expense_Type,Invoice_Payment_Date,Transaction_Number,Net_Amount,Supplier
1887,TfGM,Transport,Capital Costs - Passenger Shelter Costs,20/05/2016,5100093885,2592.00,QUEENSBURY SHELTERS LIMITED
1888,TfGM,Transport,Capital Costs - Passenger Shelter Costs,20/05/2016,5100093890,2592.00,QUEENSBURY SHELTERS LIMITED
1889,TfGM,Transport,Capital Costs - Passenger Shelter Costs,20/05/2016,5100093906,2592.00,QUEENSBURY SHELTERS LIMITED
1890,TfGM,Transport,Capital Costs - Passenger Shelter Costs,20/05/2016,5100093998,12960.00,QUEENSBURY SHELTERS LIMITED
1891,TfGM,Transport,Capital Costs - Passenger Shelter Costs,20/05/2016,5100094724,4096.99,QUEENSBURY SHELTERS LIMITED
1892,TfGM,Transport,Capital Costs - Engineering Support Services,20/05/2016,5100094699,9538.38,R & R ENGINEERING LIMITED
1893,TfGM,Transport,Business Case Development,20/05/2016,5100094838,6195.00,RIDGE AND PARTNERS LLP
1894,TfGM,Corporate Services,Temporary Vacancy Cover,20/05/2016,5100094861,2500.00,Robert Walters Plc
1895,TfGM,Corporate Services,Temporary Vacancy Cover,20/05/2016,5100094862,713.30,Robert Walters Plc
1896,TfGM,Transport,Business Case Development,20/05/2016,5100094863,2650.00,Robert Walters Plc
1897,TfGM,Transport,Temporary Vacancy Cover,20/05/2016,5100094865,2200.00,Robert Walters Plc
1898,TfGM,Transport,Temporary Vacancy Cover,20/05/2016,5100094866,841.01,Robert Walters Plc
1899,TfGM,Transport,Temporary Vacancy Cover,20/05/2016,5100094870,2750.00,Robert Walters Plc
1900,TfGM,Transport,Business Case Development,20/05/2016,5100094872,3975.00,Robert Walters Plc
1901,TfGM,Corporate Services,Temporary Vacancy Cover,20/05/2016,5100094875,701.63,Robert Walters Plc
1902,TfGM,Transport,Smart Ticketing,20/05/2016,5100095161,2250.00,Robert Walters Plc
1903,TfGM,Transport,Smart Ticketing,20/05/2016,5100095165,1540.77,Robert Walters Plc
1904,TfGM,Transport,Smart Ticketing,20/05/2016,5100095166,1760.88,Robert Walters Plc
1905,TfGM,Transport,Smart Ticketing,20/05/2016,5100095168,1760.88,Robert Walters Plc
1906,TfGM,Transport,Smart Ticketing,20/05/2016,5100095169,2201.10,Robert Walters Plc
1907,TfGM,Transport,Smart Ticketing,20/05/2016,5100095170,1872.00,Robert Walters Plc
1908,TfGM,Transport,Smart Ticketing,20/05/2016,5100095172,2340.00,Robert Walters Plc
1909,TfGM,Transport,Smart Ticketing,20/05/2016,5100095385,1800.00,Robert Walters Plc
1910,TfGM,Transport,Capital Costs - Project Management Services,20/05/2016,5100095017,11109.00,SB PROJECT MANAGEMENT LTD
1911,TfGM,Transport,Capital Costs - Design Support Services,20/05/2016,5100094798,2510.00,SIEMENS PLC
1912,TfGM,Transport,Property & Equipment Maintenance,20/05/2016,5100094239,3210.00,SOLARIS TECHNOLOGIES LTD
1913,TfGM,Transport,Capital Costs - Print & Media,20/05/2016,5100095407,525.00,SPA MEDIA
1914,TfGM,Transport,Supported Bus Services,20/05/2016,5100095353,7589.13,STAGECOACH SERVICES LTD
1915,TfGM,Transport,Planning Support Services,20/05/2016,5100095347,9122.09,STEER DAVIES GLEEVE LTD
1916,TfGM,Corporate Services,Capital Costs - Legal Services,20/05/2016,5100095194,1250.00,SWALKERMEDIATION
1917,TfGM,Transport,Traffic Management and Monitoring Equipment,20/05/2016,5100094712,23930.06,SWARCO TRAFFIC LTD
1918,TfGM,Transport,Concessionary Reimbursement,20/05/2016,1900047502,504.00,SWINTON PRIVATE HIRE
1919,TfGM,Transport,Concessionary Reimbursement,20/05/2016,1900047510,515.00,SWINTON PRIVATE HIRE
1920,TfGM,Transport,Transport Planning & Monitoring Services,20/05/2016,5100094801,39230.00,SYSTRA LTD
1921,TfGM,Transport,Traffic and Transportation Surveys,20/05/2016,5100094717,525.00,TDC SYSTEMS LTD
1922,TfGM,Transport,Traffic Signal Works,20/05/2016,5100094719,1260.00,TDC SYSTEMS LTD
1923,TfGM,Transport,Capital Costs - Computer and Communications Equipment,20/05/2016,5100094833,52999.00,TOTAL COMPUTERS LTD
1924,TfGM,Corporate Services,Computer and Communications Equipment,20/05/2016,5100094834,645.00,TOTAL COMPUTERS LTD
1925,TfGM,Transport,Traffic and Transportation Surveys,20/05/2016,5100094806,448.08,TRACSIS TRAFFIC DATA LTD
1926,TfGM,Transport,Traffic and Transportation Surveys,20/05/2016,5100094998,2000.00,TRACSIS TRAFFIC DATA LTD
1927,TfGM,Transport,IS Support and Licences,20/05/2016,5100095365,5131.00,TRIBAL EDUCATION LTD
1928,TfGM,Transport,Capital Costs - Programme and Project Management Services,20/05/2016,5100094773,676.00,TURNER & TOWNSEND PROJECT MANAGEMEN
1929,TfGM,Transport,Heavy Rail Support Services,20/05/2016,5100094877,3000.00,VEXTRIX MANAGEMENT LIMITED
1930,TfGM,Transport,Environmental & Ecological Support Services,20/05/2016,5100094772,4664.00,WYG ENV PLANNING TRANSPORT LTD
1931,TfGM,Transport,Property & Equipment Maintenance,20/05/2016,5100095381,495.00,XL OFFICE SOLUTIONS
1932,TfGM,Transport,Traffic Signal Works,24/05/2016,5100094921,3729.00,ALTRON COMMUNICATIONS EQUIPMENT LTD
1933,TfGM,Transport,Utilities & Energy,24/05/2016,1900046957,432.00,AMEY METERING LTD
1934,TfGM,Transport,Utilities & Energy,24/05/2016,5100095220,2854.00,AMEY METERING LTD
1935,TfGM,Corporate Services,IS Software & Maintenance,24/05/2016,5100095294,19500.00,APPLIED CARD TECHNOLOGIES
1936,TfGM,Transport,IS Support & Maintenance,24/05/2016,5100095296,7700.00,APPLIED CARD TECHNOLOGIES
1937,TfGM,Transport,Capital Costs - Project Support Services,24/05/2016,5100094958,1202.25,ATKINS LTD
1938,TfGM,Transport,Capital Costs - Contract Administration Services,24/05/2016,5100095509,2000.00,ATKINS LTD
1939,TfGM,Corporate Services,IS Software & Maintenance,24/05/2016,5100095523,3120.00,BELMONTE BUSINESS EQUIPMENT LTD
1940,TfGM,Transport,IS Support Services,24/05/2016,5100094812,4400.00,BMT HI-Q SIGMA LTD
1941,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095393,6160.00,BOLTON MIDDLEBROOK LEISURE TRUST
1942,TfGM,Transport,Capital Costs - LRT Vehicles,24/05/2016,5100095478,523750.00,BOMBARDIER TRANSPORTATION UK LTD
1943,TfGM,Transport,Capital Costs - Architectural Services,24/05/2016,5100094722,5267.25,BOWKER SADLER PARTNERSHIP LIMITED
1944,TfGM,Transport,Print & Media,24/05/2016,5100095250,1514.78,CARAT MEDIA UK LIMITED
1945,TfGM,Transport,Capital Costs - Print & Media,24/05/2016,5100095259,2051.31,CARAT MEDIA UK LIMITED
1946,TfGM,Transport,Print & Media,24/05/2016,5100095260,886.14,CARAT MEDIA UK LIMITED
1947,TfGM,Transport,Capital Costs - Print & Media,24/05/2016,5100095261,2106.40,CARAT MEDIA UK LIMITED
1948,TfGM,Transport,Print & Media,24/05/2016,5100095342,5622.07,CARAT MEDIA UK LIMITED
1949,TfGM,Transport,Property & Equipment Maintenance,24/05/2016,5100095389,1116.88,CARILLION SERVICES LTD
1950,TfGM,Transport,Property & Equipment Maintenance,24/05/2016,5100095390,500.00,CARILLION SERVICES LTD
1951,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095561,1310.00,CARRINGTON BUSINESS PARK (CBPK)
1952,TfGM,Corporate Services,Telecommunications,24/05/2016,5100095277,6318.31,DAISY COMMUNICATIONS
1953,TfGM,Transport,Telecommunications,24/05/2016,5100095420,6221.27,DAISY COMMUNICATIONS
1954,TfGM,Transport,Cycle Training Scheme,24/05/2016,5100095191,640.00,DARREN ALLGOOD
1955,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095012,1417.00,DRAGON DRIVING
1956,TfGM,Transport,Property & Equipment Maintenance,24/05/2016,5100094922,1082.60,ELECTRICITY NORTH WEST EHV
1957,TfGM,Transport,Card Management Services,24/05/2016,5100095273,1993.51,ESP SYSTEX LTD
1958,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095193,540.91,GARY CAMPBELL LTD
1959,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095047,1531.60,G WHITWORTH
1960,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095013,1312.80,G WEBSTER
1961,TfGM,Transport,Print & Media,24/05/2016,5100095073,8500.00,HEMISPHERE DESIGN & MRKTNG CONSULT
1962,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095076,2245.83,HOLIDAY INN MANCHESTER CENTRAL PARK
1963,TfGM,Transport,IS Support Services,24/05/2016,5100095283,600.00,IAM ROADSMART
1964,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095284,4583.37,IAM ROADSMART
1965,TfGM,Transport,Cycling Support Services,24/05/2016,5100095026,1520.00,ICYCLE LTD
1966,TfGM,Transport,Property & Equipment Maintenance,24/05/2016,5100094664,1330.32,IMSERV EUROPE LTD
1967,TfGM,Transport,Passenger Shelter Costs,24/05/2016,5100095282,12905.16,JC DECAUX UK LTD
1968,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100094839,765.80,J AIREY
1969,TfGM,Transport,Capital Costs - Programme and Project Management Services,24/05/2016,5100095199,10209.00,JSLM PROGRAMME SERVICES LTD
1970,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,24/05/2016,5100095453,1037079.63,KIER CONSTRUCTION - NORTHERN
1971,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095045,1197.31,LISA ATKINSON DTS
1972,TfGM,Transport,Print & Media,24/05/2016,5100094980,3250.00,MARGIE AND ME LIMITED
1973,TfGM,Transport,Security Services,24/05/2016,5100095363,957.38,MARPOL SECURITY LIMITED
1974,TfGM,Transport,Highway Safety Support Services,24/05/2016,5100095512,567.33,MIKE ABRAM
1975,TfGM,Transport,Capital Costs - Programme and Project Management Services,24/05/2016,5100094827,9288.00,MORSON INTERNATIONAL
1976,TfGM,Transport,Capital Costs - Programme and Project Management Services,24/05/2016,5100094828,1193.25,MORSON INTERNATIONAL
1977,TfGM,Transport,Capital Costs - Programme and Project Management Services,24/05/2016,5100094829,1741.50,MORSON INTERNATIONAL
1978,TfGM,Transport,Capital Costs - Programme and Project Management Services,24/05/2016,5100094830,1331.20,MORSON INTERNATIONAL
1979,TfGM,Corporate Services,IS Support Services,24/05/2016,5100094832,4568.80,MORSON INTERNATIONAL
1980,TfGM,Transport,Capital Costs - Programme and Project Management Services,24/05/2016,5100095195,4000.00,MORSON INTERNATIONAL
1981,TfGM,Transport,Capital Costs - Design Support Services,24/05/2016,5100095503,91603.00,MOTT MACDONALD LTD
1982,TfGM,Transport,Business Case Development,24/05/2016,5100095022,9750.00,NJJ TECHNICAL SERVICES LTD
1983,TfGM,Transport,Print & Media,24/05/2016,5100095516,5000.00,OLDHAM MBC
1984,TfGM,Transport,Vehicle Repairs & Maintenance,24/05/2016,5100095563,1261.50,OPTARE LTD
1985,TfGM,Transport,Vehicle Repairs & Maintenance,24/05/2016,5100095564,1261.50,OPTARE LTD
1986,TfGM,Transport,"Capital Costs - Rent, Rates & Service Charges",24/05/2016,1900047529,13500.00,OVE ARUP & PARTNERS INTERNATIONAL L
1987,TfGM,Corporate Services,Legal Services,24/05/2016,5100094926,742.50,PANNONE CORPORATE LLP (EMP)
1988,TfGM,Corporate Services,Legal Services,24/05/2016,5100094930,10155.40,PANNONE CORPORATE LLP (EMP)
1989,TfGM,Transport,Print & Media,24/05/2016,5100095135,4030.00,PAPER FILMS LTD
1990,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100094816,984.60,P MARTIN
1991,TfGM,Transport,Traffic and Transportation Surveys,24/05/2016,5100095298,590.25,PLUSWORK LTD
1992,TfGM,Transport,Traffic and Transportation Surveys,24/05/2016,5100095306,2764.80,PLUSWORK LTD
1993,TfGM,Transport,Traffic and Transportation Surveys,24/05/2016,5100095307,4796.21,PLUSWORK LTD
1994,TfGM,Transport,Temporary Vacancy Cover,24/05/2016,5100094815,4770.00,PRACTICUS LIMITED
1995,TfGM,Transport,Capital Costs - Programme and Project Management Services,24/05/2016,5100094891,3685.00,PRACTICUS LIMITED
1996,TfGM,Transport,Capital Costs - Passenger Shelter Costs,24/05/2016,5100094932,3218.67,QUEENSBURY SHELTERS LIMITED
1997,TfGM,Transport,Property & Equipment Maintenance,24/05/2016,5100095538,1378.00,RCD
1998,TfGM,Transport,Print & Media,24/05/2016,5100094972,3500.00,REPUTATION NORTH LTD
1999,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095192,765.80,R MOTT
2000,TfGM,Transport,Driver Intervention Course Delivery Costs,24/05/2016,5100095014,1312.80,R LORD
2001,TfGM,Transport,Capital Costs - IS Support Services,24/05/2016,5100094985,2825.00,RULLION ENGINEERING LTD
2002,TfGM,Transport,Business Case Development,24/05/2016,5100095070,3870.00,RULLION ENGINEERING LTD
2003,TfGM,Transport,Print & Media,24/05/2016,5100095121,980.00,SERVICEPOINT UK
2004,TfGM,Transport,Capital Costs - Engineering Support Services,24/05/2016,5100095065,20865.00,SOLARIS TECHNOLOGIES LTD
2005,TfGM,Transport,Supported Bus Services,24/05/2016,5100095557,9831.48,STAGECOACH SERVICES LTD
2006,TfGM,Transport,Planning Support Services,24/05/2016,1900047533,1365.00,STOCKPORT MBC
2007,TfGM,Corporate Services,Computer and Communications Equipment,24/05/2016,5100094966,567.21,TANGIBLE BENEFIT LTD
2008,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,24/05/2016,5100095267,4355.00,THALES TRANSPORT & SECURITY LTD
2009,TfGM,Transport,Cycle Training Scheme,24/05/2016,5100094625,625.00,THE NATIONWIDE CYCLING ACADEMY
2010,TfGM,Transport,Cleaning,24/05/2016,5100094552,1575.74,TUDOR CONTRACT CLEANERS LTD
2011,TfGM,Transport,Cleaning,24/05/2016,5100095374,540.00,TUDOR CONTRACT CLEANERS LTD
2012,TfGM,Transport,Smart Ticketing,24/05/2016,5100094672,24678.21,VIX TECHNOLOGY LTD
2013,TfGM,Transport,Vehicle Costs,25/05/2016,1200038968,929.17,ALLSTAR
2014,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095580,1255411.80,METROLINK RATP DEV LTD
2015,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095581,85052.20,METROLINK RATP DEV LTD
2016,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095582,17475.27,METROLINK RATP DEV LTD
2017,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095583,13243.87,METROLINK RATP DEV LTD
2018,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095584,13835.35,METROLINK RATP DEV LTD
2019,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095585,112517.55,METROLINK RATP DEV LTD
2020,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095586,293445.77,METROLINK RATP DEV LTD
2021,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095587,6302.21,METROLINK RATP DEV LTD
2022,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095588,3150.49,METROLINK RATP DEV LTD
2023,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095589,3150.49,METROLINK RATP DEV LTD
2024,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095590,3150.49,METROLINK RATP DEV LTD
2025,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095591,31508.60,METROLINK RATP DEV LTD
2026,TfGM,Transport,Metrolink Operating Costs,25/05/2016,5100095592,339916.13,METROLINK RATP DEV LTD
2027,TfGM,Transport,External Support Services,25/05/2016,5100095736,1162.50,SIMPLE MEASURED INC
2028,TfGM,Transport,Postage Costs,26/05/2016,1900047577,2000.00,FRAMA UK LIMITED
2029,TfGM,Transport,Print & Media,26/05/2016,5100095732,8315.44,SIMPLY MEASURED INC.
2030,TfGM,Transport,Print & Media,26/05/2016,5100095734,-4619.69,SIMPLY MEASURED INC.
2031,TfGM,Transport,Print & Media,26/05/2016,5100095736,1162.50,SIMPLY MEASURED INC.
2032,TfGM,Transport,Utilities & Energy,26/05/2016,1900047607,2549.10,SMARTEST ENERGY
2033,TfGM,Transport,Utilities & Energy,26/05/2016,1900047608,3201.00,SMARTEST ENERGY
2034,TfGM,Transport,Capital Costs - Programme and Project Management Services,27/05/2016,5100095757,6560.00,ACUITY PROGRAMME MANAGEMENT LTD
2035,TfGM,Transport,Community Engagement Services,27/05/2016,5100094856,2300.22,AECOM LTD
2036,TfGM,Transport,Planning Support Services,27/05/2016,5100094857,16993.65,AECOM LTD
2037,TfGM,Transport,Business Case Development,27/05/2016,5100095797,7800.00,AMEY (CONSULTING & RAIL)
2038,TfGM,Transport,Capital Costs - Signage Costs,27/05/2016,5100094207,2375.00,ASTRA SIGNS
2039,TfGM,Transport,Capital Costs - Engineering Support Services,27/05/2016,5100095125,806.40,ATKINS LTD
2040,TfGM,Transport,Business Case Development,27/05/2016,5100095142,1560.00,AVL CONSULTING LIMITED
2041,TfGM,Transport,Print & Media,27/05/2016,5100095739,2250.00,BECKY ROBERTS
2042,TfGM,Transport,Print & Media,27/05/2016,5100094064,792.00,BJL GROUP LTD
2043,TfGM,Transport,Programme and Project Management Services,27/05/2016,5100095656,14711.00,BLACC CONSULTING LLP
2044,TfGM,Transport,Concessionary Reimbursement,27/05/2016,1900047594,734.00,BLUELINE PRIVATE HIRE
2045,TfGM,Transport,"Rent, Rates & Service Charges",27/05/2016,1900047560,2500.00,BNPPRE CLIENT COMMON RECEIPTS
2046,TfGM,Corporate Services,IS Software & Licences,27/05/2016,5100095176,3252.14,BT PLC
2047,TfGM,Transport,Concessionary Reimbursement,27/05/2016,1900047590,838.00,CALL A CAR PRIVATE HIRE LTD
2048,TfGM,Transport,Sustainable Transport Support Services,27/05/2016,1900047556,10463.33,CANALS AND RIVERS TRUST
2049,TfGM,Transport,Print & Media,27/05/2016,5100095263,8500.85,CARAT MEDIA UK LIMITED
2050,TfGM,Transport,Driver Intervention Course Delivery Costs,27/05/2016,5100095575,3450.00,CARRINGTON BUSINESS PARK (CBPK)
2051,TfGM,Transport,Print & Media,27/05/2016,5100094906,5264.00,CREATIVE CONCERN
2052,TfGM,Transport,Print & Media,27/05/2016,5100094907,1000.00,CREATIVE CONCERN
2053,TfGM,Transport,Traffic and Transportation Surveys,27/05/2016,5100095682,2480.00,CTS TRAFFIC & TRANSPORTATION
2054,TfGM,Transport,Traffic and Transportation Surveys,27/05/2016,5100095683,450.00,CTS TRAFFIC & TRANSPORTATION
2055,TfGM,Corporate Services,Cyclescheme,27/05/2016,5100095779,833.33,CYCLESCHEME LTD
2056,TfGM,Transport,Cycling Support Services,27/05/2016,5100095408,2995.00,CYCLING UK
2057,TfGM,Corporate Services,Financial and Commercial Support Services,27/05/2016,5100094583,27500.00,DELOITTE LLP
2058,TfGM,Corporate Services,IS Support and Licences,27/05/2016,5100095300,2150.00,DOTTED EYES LTD
2059,TfGM,Corporate Services,IS Software & Maintenance,27/05/2016,5100095204,4150.00,DREAMBANK SYSTEMS LTD
2060,TfGM,Corporate Services,Financial and Commercial Support Services,27/05/2016,5100095777,14700.00,DSW LIMITED
2061,TfGM,Transport,Print & Media,27/05/2016,5100094889,1181.64,EATON SIGNS LTD TA SIGNS EXPRESS MA
2062,TfGM,Transport,Property & Equipment Maintenance,27/05/2016,5100095649,3104.09,FIELDWAY GROUP
2063,TfGM,Transport,Property & Equipment Maintenance,27/05/2016,5100095650,7655.86,FIELDWAY GROUP
2064,TfGM,Transport,Property & Equipment Maintenance,27/05/2016,5100095651,12709.15,FIELDWAY GROUP
2065,TfGM,Transport,Property & Equipment Maintenance,27/05/2016,5100095653,3004.23,FIELDWAY GROUP
2066,TfGM,Transport,Capital Costs - Programme and Project Management Services,27/05/2016,5100094786,3960.00,FIRCROFT ENGINEERING SERVICES LTD
2067,TfGM,Transport,Capital Costs - Programme and Project Management Services,27/05/2016,5100095059,4023.25,FIRCROFT ENGINEERING SERVICES LTD
2068,TfGM,Transport,Concessionary Reimbursement,27/05/2016,1900047599,939.00,GLENNYS GLOVER T/A MAINLINE DOLPHIN
2069,TfGM,Transport,Research Services,27/05/2016,5100095302,7031.30,HALCROW GROUP LTD
2070,TfGM,Transport,Capital Costs - Programme and Project Management Services,27/05/2016,1900047546,8326.57,HAYS SPECIALIST RECRUITMENT LTD
2071,TfGM,Transport,Temporary Vacancy Cover,27/05/2016,5100095057,637.20,HAYS SPECIALIST RECRUITMENT LTD
2072,TfGM,Transport,Print & Media,27/05/2016,5100094900,-625.00,INTREPIDFISH  LIMITED
2073,TfGM,Transport,Print & Media,27/05/2016,5100095201,710.00,INTREPIDFISH  LIMITED
2074,TfGM,Transport,Planning Support Services,27/05/2016,5100094902,1335.75,JACOBS UK LTD
2075,TfGM,Transport,Project Support Services,27/05/2016,5100095210,1760.00,JACOBS UK LTD
2076,TfGM,Transport,Procurement Services,27/05/2016,5100095747,11025.00,JULIAN BENSON ASSOCIATES LTD
2077,TfGM,Transport,Property Support Services,27/05/2016,5100095203,2410.00,LESLIE ROBERTS AND CO LTD
